435283,103.62018,208.97821,-1
435287,103.9126,208.58838,-1
435304,102.74304,204.59247,-1
435320,100.40405,198.35498,-1
435337,97.67517,189.87592,-1
435354,91.92499,175.93903,-1
435370,89.39105,169.3117,-1
435388,87.63678,165.21835,-1
435405,87.149475,163.17166,-1
435422,88.90375,163.36661,-1
435438,92.41229,165.3158,-1
435455,96.99292,168.72693,-1
435472,102.06085,173.69742,-1
435489,107.90845,181.59174,-1
435505,110.05255,185.10034,-1
435522,111.12463,185.97748,-1
435539,111.9043,185.58765,-1
435555,112.489075,184.32065,-1
435572,112.78143,183.44351,-1
435589,112.87891,184.71048,-1
435605,112.97638,186.26987,-1
435622,113.36621,187.53683,-1
435639,114.828125,188.12161,-1
435656,115.90015,188.12161,-1
435673,116.77728,187.9267,-1
435689,117.0697,187.34192,-1
435705,117.167114,186.1724,-1
435722,116.5824,183.44351,-1
435739,115.510315,181.78665,-1
435755,115.02301,180.42221,-1
435772,114.0484,179.73999,-1
435789,113.171265,179.05777,-1
435805,112.97638,179.05777,-1
435822,112.78143,180.12982,-1
435839,112.78143,181.10443,-1
435855,112.78143,181.4943,-1
435872,112.87891,181.4943,-1
435889,112.97638,181.39682,-1
435905,112.97638,181.00699,-1
435922,112.97638,180.7146,-1
435938,112.97638,180.2273,-1
435955,112.78143,179.64252,-1
435973,112.29413,178.57047,-1
435989,111.70941,177.40094,-1
436005,110.63733,176.42633,-1
436010,110.832214,175.5492,-1
436010,110.832214,175.5492,-1
436011,110.63733,175.5492,0.3646139
436022,112.97638,172.62537,0.5024438
436041,112.68396,173.5025,0.7047898
436057,111.61194,175.35425,0.81427175
436073,112.3916,175.06189,0.8817204
436090,112.489075,175.2568,0.91691107
436107,112.78143,175.93903,0.943304
436124,112.78143,176.52377,0.9540567
436139,112.78143,177.59586,0.9608993
436157,112.87891,178.08316,0.96480936
436174,113.07379,179.54507,0.9706745
436189,113.26874,180.90952,0.97165203
436207,113.463684,183.05365,0.9745846
436223,113.65857,185.29526,0.9765396
436240,113.95099,187.82922,0.97360706
436257,114.24335,192.40988,0.9706745
436273,114.34082,195.6261,0.9706745
436290,114.34082,199.0372,0.9706745
436307,114.34082,202.8382,0.97360706
436323,113.75604,208.68579,0.9804497
436340,113.36621,212.38934,0.9814272
436357,112.97638,216.09283,0.9824047
436373,112.58655,219.79633,0.9824047
436390,112.196655,223.49982,0.9804497
436407,111.61194,229.05511,0.9814272
436425,111.12463,232.95355,0.9814272
436439,110.7348,237.04688,0.9814272
436456,110.7348,240.75037,0.9804497
436473,110.539856,243.96661,0.97849464
436491,110.150024,248.74219,0.9775171
436506,109.76019,251.76343,0.9775171
436523,109.27289,254.8822,0.97849464
436540,108.68811,257.90344,0.97849464
436556,107.810974,262.0943,0.97849464
436573,106.73895,264.92065,0.9775171
436590,106.25165,267.747,0.97849464
436606,105.66687,270.37842,0.97947216
436623,105.08209,272.62006,0.97849464
436640,104.01007,274.6667,0.97849464
436657,103.42529,276.03113,0.97849464
436673,102.840515,277.20068,0.97849464
436689,102.35321,278.46765,0.97849464
436706,101.76849,280.41687,0.97849464
436723,101.3786,281.39148,0.9804497
436739,101.183716,281.87878,0.9804497
436756,100.793884,282.8534,0.97947216
436773,100.59894,283.24323,0.97947216
436789,100.40405,283.63312,0.97947216
436806,100.20911,283.63312,0.9775171
436822,100.01416,283.53564,0.969697
436839,99.819275,282.6585,0.9384164
436856,100.59894,280.02704,0.82111436
436874,101.57355,270.4759,0.17302053
436882,101.57355,265.99268,9.775171E-4
436882,101.57355,265.99268,9.775171E-4
436883,103.522766,259.17047,-1
436888,103.522766,259.17047,-1
436905,103.815125,254.19995,-1
436921,104.30243,247.86499,-1
436938,107.810974,235.9748,-1
436955,110.7348,226.71606,-1
436972,114.43823,218.52936,-1
436990,117.55701,211.90204,-1
