796398,151.27814,202.8382,-1
796401,151.27814,202.8382,-1
796417,151.08319,205.07977,-1
796434,149.9137,207.12646,-1
796451,148.64673,209.1731,-1
796459,147.67212,210.0503,-1
796476,145.82037,207.90613,-1
796493,144.45593,203.8128,-1
796509,143.28638,198.06259,-1
796526,141.62958,191.3378,-1
796543,140.26514,184.80795,-1
796559,137.53625,174.7695,-1
796576,135.39215,168.62949,-1
796593,133.34552,163.75644,-1
796610,131.10388,159.76056,-1
796626,129.2522,158.59103,-1
796643,128.7649,160.24786,-1
796659,129.64203,162.58691,-1
796676,132.37091,164.34119,-1
796693,135.87946,164.82849,-1
796709,140.65497,164.73105,-1
796726,142.79913,164.53613,-1
796743,143.18896,164.34119,-1
796759,143.18896,164.34119,-1
796777,142.60419,164.34119,-1
796794,141.23975,164.53613,-1
796810,140.26514,164.53613,-1
796826,140.07025,164.53613,-1
796843,139.68036,164.53613,-1
796859,139.29053,164.92596,-1
796876,138.9007,165.3158,-1
796893,138.41339,165.70566,-1
796909,137.14642,165.90057,-1
796926,136.65912,166.09549,-1
796943,135.29468,166.09549,-1
796960,134.12518,166.09549,-1
796976,132.95563,166.09549,-1
796993,131.8836,166.09549,-1
797009,130.61664,166.09549,-1
797026,128.37506,167.45993,-1
797043,126.42584,168.43454,-1
797059,124.5741,169.40915,-1
797076,123.502014,169.89645,-1
797093,121.35791,170.77362,-1
797109,121.35791,171.2609,-1
797126,121.163025,171.45584,-1
797143,120.96808,171.45584,-1
797159,120.57825,171.35837,-1
797176,119.99347,170.67615,-1
797193,119.506165,170.48123,-1
797209,118.92145,170.48123,-1
797226,118.33667,170.48123,-1
797243,117.75189,170.67615,-1
797259,117.26459,170.67615,-1
797276,116.874756,170.67615,-1
797293,116.484924,170.67615,-1
797309,115.99762,170.67615,-1
797326,115.31543,170.67615,-1
797343,115.12048,170.67615,-1
797359,114.92554,170.67615,-1
797443,115.12048,170.57867,-1
797459,115.31543,170.38376,-1
797476,115.60779,169.99393,-1
797493,115.70526,169.70154,-1
797509,115.80267,169.50662,-1
797543,115.90015,169.50662,-1
797559,115.99762,169.50662,-1
797576,116.09509,169.40915,-1
797593,116.192566,168.8244,-1
797609,116.38745,168.14218,-1
797626,116.77728,166.97263,-1
797643,117.167114,166.48532,-1
797659,117.45953,166.2904,-1
797676,117.75189,166.2904,-1
797693,117.94684,166.2904,-1
797709,118.2392,166.48532,-1
797726,118.43414,166.48532,-1
797743,118.531555,166.48532,-1
797759,118.531555,166.38788,-1
797776,118.531555,166.19296,-1
797793,118.531555,166.09549,-1
797809,118.33667,165.99805,-1
797826,118.14172,165.99805,-1
797843,117.94684,165.90057,-1
797859,117.94684,165.60818,-1
797876,118.2392,165.21835,-1
797893,119.31128,164.53613,-1
797909,120.870605,162.8793,-1
797926,123.502014,160.54022,-1
797943,130.81152,155.1799,-1
797960,137.53625,150.79416,-1
797976,140.94739,148.35764,-1
797993,145.82037,145.33636,-1
798009,153.61719,140.95062,-1
798026,158.68506,138.41666,-1
798034,158.68506,138.41666,-1
798421,142.79913,167.26501,-1
798425,142.79913,167.26501,-1
798443,142.50671,169.60406,-1
798459,141.4347,171.94315,-1
798473,139.58295,174.86694,-1
798490,137.53625,177.49838,-1
798506,135.68451,179.05777,-1
798523,133.63788,181.00699,-1
798540,132.17596,181.4943,-1
798556,131.59119,182.4689,-1
798573,130.61664,182.85873,-1
798590,130.22675,183.34604,-1
798607,129.05725,184.12573,-1
798623,127.79028,184.71048,-1
798640,126.42584,185.68509,-1
798657,125.0614,186.75717,-1
798674,123.11218,188.70636,-1
798690,121.845215,189.19366,-1
798708,120.57825,189.38861,-1
798724,120.09094,189.38861,-1
798740,119.01886,188.99875,-1
798756,118.14172,187.73178,-1
798773,117.55701,186.56223,-1
798790,117.0697,185.88,-1
798806,116.5824,184.71048,-1
798823,115.70526,183.73587,-1
798840,115.21796,182.85873,-1
798856,114.63318,182.07904,-1
798873,114.0484,181.39682,-1
798890,113.5611,180.7146,-1
798906,112.87891,179.54507,-1
798923,112.489075,178.57047,-1
798940,112.09924,177.40094,-1
798956,111.70941,177.01108,-1
798973,111.31952,176.42633,-1
798990,110.92969,175.5492,-1
799006,110.92969,174.86694,-1
799023,110.92969,174.08728,-1
799040,110.92969,173.30759,-1
799056,110.92969,172.33298,-1
799073,110.92969,171.84567,-1
799090,110.92969,171.65076,-1
799106,110.92969,171.55328,-1
799123,110.7348,171.55328,-1
799140,110.34497,171.55328,-1
799156,110.150024,171.55328,-1
799173,109.175415,171.84567,-1
799190,109.175415,172.04059,-1
799195,109.27289,171.7482,-1
799195,109.27289,171.7482,-1
799196,108.39575,172.04059,0.18572825
799207,112.29413,168.3371,0.257087
799225,110.92969,169.40915,0.398827
799241,108.39575,171.94315,0.47898337
799260,108.39575,172.13806,0.52297163
799276,108.39575,172.13806,0.54447705
799291,108.39575,172.72281,0.55718476
799308,108.493225,173.11267,0.56891495
799324,108.68811,173.69742,0.5884653
799341,108.98053,174.57458,0.6119257
799358,109.27289,175.45172,0.6334311
799375,109.37036,177.30347,0.6608016
799391,109.46777,178.47299,0.6744868
799408,109.56525,179.73999,0.6852395
799424,109.56525,181.10443,0.6930596
799440,109.56525,182.76126,0.69990224
799458,109.56525,184.61304,0.7047898
799474,109.56525,186.1724,0.7096774
799491,109.56525,187.34192,0.7155425
799508,109.37036,189.38861,0.7233627
799524,109.37036,192.02005,0.73411536
799542,109.175415,193.77432,0.740958
799557,108.98053,195.52863,0.74584556
799574,108.78558,197.38037,0.75171065
799591,108.59064,200.01181,0.75855327
799608,108.39575,201.86356,0.7605083
799624,108.39575,203.61786,0.76344085
799640,108.200806,205.56708,0.7673509
799657,108.00592,207.71118,0.7683284
799674,107.61609,210.92743,0.771261
799691,107.42114,212.87665,0.773216
799707,107.2262,214.63092,0.77614856
799724,107.03131,216.3852,0.7781036
799741,106.836365,218.13953,0.7790811
799759,106.64148,221.06335,0.78103614
799774,106.44653,223.10999,0.78201365
799790,106.0567,224.86432,0.78494626
799807,105.861755,226.03381,0.7869013
799825,105.27704,228.56781,0.7888563
799842,104.88721,229.83478,0.79081136
799857,104.497375,231.19922,0.79081136
799874,104.01007,232.95355,0.79081136
799890,103.522766,234.70782,0.7917889
799908,102.158325,237.24182,0.7917889
799925,101.865906,238.80115,0.7917889
799941,100.89136,240.36053,0.7917889
799959,100.30658,241.82245,0.7917889
799975,99.2345,243.38184,0.7927664
799992,98.25989,244.6488,0.7917889
800007,97.67517,245.91583,0.78983384
800024,96.89545,246.98785,0.78201365
800042,96.01831,247.86499,0.75757575
800058,92.8996,249.7168,0.64320624
800075,91.63263,249.61932,0.398827
800091,89.586,249.03455,9.775171E-4
800098,87.44183,250.30151,9.775171E-4
800098,87.44183,250.30151,9.775171E-4
800099,88.22156,248.05994,-1
800106,88.22156,248.05994,-1
800123,88.41644,245.33105,-1
800139,88.41644,242.1148,-1
800156,88.70886,238.02148,-1
800173,89.196106,233.24591,-1
800189,89.78088,228.37286,-1
800206,90.65802,221.45319,-1
800223,91.43768,217.65222,-1
800239,92.119934,214.53345,-1
800256,93.28943,211.90204,-1
800273,95.141174,209.36804,-1
800289,98.94214,205.37213,-1
800306,101.96338,202.15594,-1
800323,104.88721,198.93976,-1
800339,107.90845,195.6261,-1
800356,111.80682,190.46066,-1
800373,114.24335,187.147,-1
800389,116.67981,183.93079,-1
800406,118.531555,181.2019,-1
800423,119.895996,179.25269,-1
800439,120.3833,178.08316,-1
800456,120.480774,177.88824,-1
800473,120.480774,177.79077,-1
800506,119.895996,177.49838,-1
800523,119.31128,177.20602,-1
800539,118.7265,176.91364,-1
800556,118.14172,176.71872,-1
800573,117.75189,176.32886,-1
800589,117.36206,175.84155,-1
800606,117.167114,175.74411,-1
800623,116.77728,175.74411,-1
800639,116.28998,176.23141,-1
800656,115.70526,177.30347,-1
800673,114.535706,178.08316,-1
800689,114.145874,178.57047,-1
800706,113.75604,179.05777,-1
800723,113.5611,179.25269,-1
800739,113.65857,178.86285,-1
800749,113.65857,178.86285,-1
800752,113.95099,177.98569,0.06353861
800758,113.95099,177.98569,0.06353861
800779,116.28998,175.5492,0.12316716
800791,115.02301,176.71872,0.19257087
800806,115.21796,176.62125,0.2746823
800823,115.41284,177.20602,0.3900293
800840,115.60779,178.08316,0.45552298
800857,115.99762,178.9603,0.5043988
800874,116.97223,179.25269,0.53861195
800891,117.65442,179.73999,0.57380253
800908,118.7265,179.9349,0.59335285
800924,119.60364,180.12982,0.61290324
800940,120.28583,180.12982,0.63245356
800957,121.163025,180.12982,0.6461388
800975,122.819824,180.12982,0.66373414
800991,123.891846,180.12982,0.6744868
801007,125.0614,180.03238,0.684262
801025,126.32837,179.83746,0.6911046
801040,127.59534,179.4476,0.69501466
801057,129.05725,178.86285,0.7038123
801074,130.32422,178.37555,0.7086999
801090,131.3963,177.79077,0.71260995
801106,132.5658,177.10855,0.714565
801124,134.32007,175.93903,0.71652
801141,135.5871,175.2568,0.7174975
801157,136.65912,174.67203,0.7194526
801173,137.43878,174.18472,0.72043014
801190,138.41339,173.89233,0.72140765
801208,139.97278,173.30759,0.72140765
801224,141.0448,172.72281,0.72140765
801240,142.11688,172.33298,0.72140765
801256,142.79913,171.7482,0.72140765
801273,143.67627,170.96854,0.72238517
801291,144.35846,170.48123,0.72238517
801308,144.94324,169.99393,0.72238517
801324,145.52795,169.60406,0.72238517
801340,146.11273,169.21423,0.72238517
801358,146.8924,168.53201,0.72238517
801374,147.47717,168.14218,0.72043014
801390,148.06195,167.65488,0.7174975
801407,148.54926,167.36249,0.71358746
801423,148.93909,167.0701,0.7096774
801440,149.62128,166.77771,0.70674485
801457,150.01117,166.5828,0.7047898
801475,150.30353,166.48532,0.7028348
801490,150.49841,166.48532,0.70185727
801507,150.59589,166.48532,0.6989247
801523,150.59589,166.48532,0.6969697
801540,150.59589,166.68027,0.6969697
801556,150.401,167.26501,0.6969697
801573,150.20605,167.8498,0.69501466
801591,149.81622,169.70154,0.69501466
801607,149.62128,170.96854,0.6959922
801624,149.23145,172.5279,0.69990224
801640,149.03656,174.2822,0.7038123
801657,148.64673,177.01108,0.7106549
801674,148.25684,178.57047,0.7155425
801690,148.06195,180.03238,0.7194526
801706,147.867,181.4943,0.7253177
801723,147.67212,183.24857,0.7311828
801741,147.3797,186.26987,0.742913
801758,147.08734,188.60892,0.75073314
801773,146.8924,190.8505,0.75855327
801790,146.69751,192.99466,0.7663734
801807,146.69751,196.11337,0.7771261
801824,146.50256,198.2575,0.78201365
801839,146.30768,200.49911,0.7869013
801857,146.30768,202.64325,0.79081136
801873,146.11273,204.88483,0.7947214
801890,146.11273,208.58838,0.8005865
801907,146.11273,211.0249,0.8064516
801923,146.11273,213.26648,0.81329423
801940,146.11273,215.60553,0.8172043
801956,146.11273,218.13953,0.82013685
801974,146.11273,222.0379,0.82697946
801990,146.2102,224.27954,0.83186704
802006,146.2102,226.13129,0.8357771
802023,146.2102,227.78809,0.83870965
802040,146.2102,230.22461,0.8416422
802057,146.2102,232.17383,0.8455523
802073,146.2102,234.12305,0.84652984
802090,146.2102,235.9748,0.84750736
802106,146.2102,237.82654,0.8494624
802123,146.2102,240.36053,0.85239494
802139,146.01526,242.0174,0.85337245
802157,145.82037,243.77167,0.85337245
802173,145.62543,245.42853,0.85337245
802190,145.62543,247.86499,0.85435
802207,145.43054,249.42438,0.8553275
802223,145.43054,250.6914,0.8572825
802240,145.43054,252.05585,0.85826004
802256,145.2356,253.22534,0.85923755
802274,145.04071,254.8822,0.86021507
802290,145.04071,256.34412,0.8611926
802306,144.84576,257.80603,0.8611926
802323,144.84576,258.97552,0.8611926
802340,144.84576,260.14508,0.8611926
802357,144.65082,262.1917,0.8621701
802373,144.65082,263.36127,0.8631476
802390,144.45593,264.53082,0.8631476
802406,144.45593,265.50543,0.8631476
802424,144.26099,266.2851,0.86412513
802440,144.0661,266.86987,0.86510265
802456,143.87115,267.4546,0.86412513
802473,143.48132,267.9419,0.8631476
802490,142.99402,268.4292,0.86510265
802507,142.11688,268.8191,0.86608016
802523,141.5321,269.20892,0.8670577
802540,140.94739,269.4038,0.8670577
802556,140.36261,269.59875,0.8670577
802573,139.58295,269.7937,0.8670577
802590,139.388,269.7937,0.86608016
802606,138.99817,269.7937,0.8670577
802623,138.80322,269.69623,0.8680352
802640,138.60834,269.50128,0.8690127
802657,138.41339,269.20892,0.8690127
802674,138.2185,268.9165,0.8680352
802690,138.02356,268.72162,0.8690127
802707,137.82867,268.52667,0.8690127
802723,137.63373,268.2343,0.8690127
802741,137.43878,267.9419,0.8680352
802756,137.2439,267.747,0.86608016
802773,137.04895,267.55206,0.8611926
802790,136.46423,267.16223,0.8494624
802807,134.80737,266.2851,0.7947214
802823,133.34552,265.60284,0.684262
802840,133.5404,263.36127,0.3206256
802853,131.3963,260.6324,9.775171E-4
802854,131.3963,260.6324,9.775171E-4
802854,128.18011,260.6324,-1
802872,127.88776,259.5603,-1
802891,125.158875,255.75934,-1
802905,123.79443,252.73804,-1
802922,123.79443,248.44977,-1
802939,123.79443,243.6742,-1
802955,123.891846,235.87738,-1
802973,123.98932,230.80939,-1
802989,123.98932,226.32623,-1
803005,123.59949,222.62268,-1
803022,123.11218,219.79633,-1
803039,122.13757,217.65222,-1
803055,122.13757,217.06744,-1
803072,122.13757,216.96997,-1
803088,122.13757,216.96997,-1
803105,121.845215,216.96997,-1
803123,121.845215,216.3852,-1
803139,121.845215,215.41058,-1
803155,121.65027,214.33856,-1
803172,121.74774,213.169,-1
803188,121.74774,212.77917,-1
803206,121.845215,212.58423,-1
803222,121.94269,212.38934,-1
803238,122.33252,212.29187,-1
803255,123.209656,211.99945,-1
803272,123.69696,211.70709,-1
803288,124.184265,211.21979,-1
803305,124.5741,210.73248,-1
803322,124.76904,210.1477,-1
803338,125.0614,209.1731,-1
803356,125.158875,208.68579,-1
803372,125.158875,208.58838,-1
803388,124.5741,208.58838,-1
803405,123.98932,209.07568,-1
803422,123.11218,209.75787,-1
803439,122.62488,209.75787,-1
803455,122.42999,209.6604,-1
803472,122.23505,209.1731,-1
803489,122.04016,208.4909,-1
803506,121.845215,208.0036,-1
803522,121.45538,207.5163,-1
803538,121.06555,207.22388,-1
803555,120.67572,207.12646,-1
803572,119.31128,207.32135,-1
803589,118.43414,208.39343,-1
803605,118.2392,208.58838,-1
803622,117.94684,209.36804,-1
803626,118.04425,208.97821,-1
803626,118.04425,208.97821,-1
803628,117.75189,209.1731,0.13294232
803639,117.45953,209.46552,0.19745846
803657,118.823975,209.07568,0.31280547
803674,118.823975,209.27057,0.41544476
803689,119.31128,209.46552,0.5043988
803707,120.28583,209.46552,0.572825
803723,122.04016,209.36804,0.6334311
803739,122.9173,209.27057,0.65102637
803755,124.08679,209.1731,0.6627566
803773,125.158875,209.07568,0.6744868
803789,126.133484,208.97821,0.68817204
803806,127.30298,208.68579,0.7086999
803823,128.37506,208.19849,0.71652
803839,129.34961,207.61377,0.72238517
803856,130.42169,206.83405,0.72825027
803872,131.8836,205.85944,0.7370479
803890,132.5658,205.27472,0.73998046
803906,133.34552,204.9823,0.742913
803923,134.12518,204.68994,0.74486804
803939,135.1972,204.30011,0.7468231
803956,136.65912,203.8128,0.7468231
803973,137.43878,203.52039,0.7478006
803989,138.41339,203.3255,0.7478006
804006,139.09564,203.22803,0.7478006
804023,139.97278,203.22803,0.7487781
804040,140.46008,203.22803,0.7497556
804056,140.94739,203.03308,0.75073314
804073,141.23975,202.8382,0.75073314
804089,141.4347,202.64325,0.74584556
804106,141.62958,202.25342,0.6852395
804123,141.62958,202.05847,0.542522
804139,140.36261,202.64325,0.25513196
804153,138.41339,204.88483,9.775171E-4
804154,138.41339,204.88483,9.775171E-4
804154,138.70581,204.68994,-1
804172,136.95154,206.73663,-1
804188,135.68451,208.0036,-1
804205,134.80737,208.88074,-1
804221,133.83276,210.0503,-1
804238,133.34552,210.5376,-1
804255,132.07849,212.38934,-1
804272,130.42169,214.04614,-1
804288,128.7649,216.1903,-1
804305,127.01062,218.52936,-1
804321,125.45123,220.57605,-1
804338,124.184265,223.10999,-1
804355,123.209656,224.18207,-1
804371,121.94269,225.15668,-1
804388,120.870605,225.64398,-1
804405,119.506165,227.00842,-1
804421,118.43414,228.0805,-1
804438,117.36206,228.37286,-1
804455,116.97223,228.95764,-1
804471,116.38745,229.54242,-1
804488,115.60779,230.80939,-1
