325261,129.64203,200.88895,-1
325271,129.64203,200.88895,-1
325288,128.37506,200.40167,-1
325305,126.91315,198.74481,-1
325321,125.548706,196.79562,-1
325338,123.209656,194.65149,-1
325355,120.96808,192.31241,-1
325372,112.68396,185.88,-1
325389,108.98053,181.4943,-1
325405,104.10748,177.79077,-1
325422,99.91675,174.18472,-1
325439,93.09454,170.57867,-1
325455,90.36566,168.92184,-1
325472,87.24695,168.3371,-1
325489,83.93329,167.8498,-1
325505,77.69586,169.40915,-1
325522,72.04315,175.93903,-1
325539,70.87366,182.37143,-1
325555,72.140625,188.9013,-1
325572,73.797485,195.04132,-1
325589,74.96698,200.7915,-1
325605,77.89081,207.12646,-1
325622,79.64508,209.36804,-1
325639,80.7171,209.56299,-1
325656,81.59424,209.27057,-1
325672,82.37396,206.93152,-1
325689,83.445984,205.07977,-1
325705,84.51807,202.8382,-1
325722,85.102844,200.88895,-1
325739,85.785034,198.93976,-1
325755,86.5647,196.40576,-1
325772,87.149475,195.04132,-1
325789,87.92914,193.96924,-1
325805,88.70886,193.67688,-1
325822,89.68341,193.28702,-1
325839,90.36566,192.99466,-1
325856,91.04785,192.40988,-1
325872,92.119934,191.04544,-1
325889,92.8996,189.19366,-1
325905,94.166565,186.56223,-1
325923,94.55646,184.71048,-1
325939,94.94629,182.66382,-1
325955,95.33612,180.2273,-1
325972,95.823425,177.40094,-1
325989,96.505615,172.82028,-1
326006,96.99292,170.09137,-1
326022,97.18787,168.04471,-1
326038,97.28534,166.77771,-1
326055,97.28534,165.99805,-1
326072,96.89545,165.8031,-1
326089,96.89545,165.60818,-1
326105,96.70056,165.41327,-1
326122,96.505615,165.3158,-1
326138,96.31073,165.3158,-1
326155,96.11578,165.3158,-1
326172,95.9209,165.3158,-1
326188,95.531006,165.3158,-1
326205,95.33612,165.3158,-1
326222,95.141174,165.12088,-1
326238,95.141174,164.73105,-1
326255,95.141174,164.24374,-1
326272,95.141174,163.75644,-1
326288,95.141174,162.97675,-1
326305,95.141174,162.392,-1
326321,94.75134,161.80722,-1
326338,94.26404,161.51483,-1
326355,93.77673,161.22247,-1
326372,93.19202,160.93008,-1
326388,92.99707,160.6377,-1
326405,92.802124,160.3453,-1
326422,92.60724,160.15039,-1
326438,92.41229,159.76056,-1
326456,92.41229,159.3707,-1
326472,92.509766,158.98087,-1
326488,92.70471,158.39609,-1
326505,92.802124,157.90878,-1
326522,93.09454,157.12912,-1
326539,93.3869,156.54434,-1
326555,93.67932,156.05704,-1
326572,93.97168,155.47229,-1
326589,94.26404,154.59512,-1
326605,94.458984,154.10782,-1
326622,94.65387,153.62051,-1
326638,94.848816,153.03577,-1
326655,95.0437,152.35355,-1
